transaction_id,transaction_date,transaction_price
TRANSACTION_80971,1979-11-16,817655128
TRANSACTION_30984,2004-06-24,408099529
TRANSACTION_37034,1982-08-31,872914089
TRANSACTION_54260,1982-02-19,842688323
TRANSACTION_33843,1987-03-31,352375134
TRANSACTION_13803,2017-11-26,184833469
TRANSACTION_72470,1999-12-14,827294152
TRANSACTION_23698,2013-04-25,536110613
TRANSACTION_11045,2010-02-04,369890195
TRANSACTION_5580,1987-08-12,840898072
TRANSACTION_50126,1983-09-03,463316174
TRANSACTION_26602,1977-09-04,96621190
TRANSACTION_30222,1997-10-31,711533375
TRANSACTION_66416,1983-10-04,80514907
TRANSACTION_77111,2007-03-09,837605790
TRANSACTION_48130,1973-02-11,596971511
TRANSACTION_59973,2022-03-26,167501831
TRANSACTION_9961,1978-05-18,235824934
TRANSACTION_6238,1981-06-02,527822653
TRANSACTION_38738,2020-02-02,731642051
TRANSACTION_90717,1984-12-17,427686133
TRANSACTION_28170,2015-07-10,453949919
TRANSACTION_7000,2002-02-06,729156441
TRANSACTION_20691,2014-05-24,892420084
TRANSACTION_86860,1992-09-11,348260303
TRANSACTION_18363,1970-07-02,797435149
TRANSACTION_40077,2011-11-10,650855119
TRANSACTION_13168,1979-11-01,887816662
TRANSACTION_22388,1984-08-16,971512989
TRANSACTION_59342,1984-06-17,120683867
TRANSACTION_55714,2005-04-20,461856296
TRANSACTION_45538,1997-06-28,783909061
TRANSACTION_81961,1970-06-02,68088686
TRANSACTION_11346,2020-04-25,30356395
TRANSACTION_59730,1985-08-08,205471763
TRANSACTION_66905,1970-09-29,374489762
TRANSACTION_75200,2012-06-05,531423799
TRANSACTION_78428,1981-02-19,862327733
TRANSACTION_43180,1983-08-20,707139219
TRANSACTION_19074,2008-07-26,716894273
TRANSACTION_60079,2010-06-17,597869520
TRANSACTION_88986,1991-04-22,479547028
TRANSACTION_95766,1976-02-22,200849097
TRANSACTION_90528,1986-07-08,434263723
TRANSACTION_22063,1997-08-31,281279368
TRANSACTION_297,1996-09-02,134977849
TRANSACTION_97749,2006-05-31,601987646
TRANSACTION_50285,1997-12-22,314643914
TRANSACTION_61350,1997-04-16,85540571
TRANSACTION_72973,2000-03-15,931136056
TRANSACTION_70907,1992-12-29,742762858
TRANSACTION_59658,1983-03-05,203624528
TRANSACTION_12809,1995-10-18,289952549
TRANSACTION_98042,1971-08-27,825179089
TRANSACTION_85071,2015-05-07,192971477
TRANSACTION_17769,2012-07-29,33901604
TRANSACTION_97399,1984-11-23,320876991
TRANSACTION_80311,1999-01-16,31221302
TRANSACTION_49340,1974-01-05,86498483
TRANSACTION_14758,1989-12-30,390449323
TRANSACTION_52884,2011-02-23,224786424
TRANSACTION_64239,1982-06-30,385323009
TRANSACTION_74705,2006-04-16,298850593
TRANSACTION_18234,2004-02-28,177059712
TRANSACTION_11091,2017-09-07,321710817
TRANSACTION_6990,2015-03-25,512571209
TRANSACTION_24629,2012-07-22,436752801
TRANSACTION_2274,1996-05-21,417914080
TRANSACTION_39613,2019-01-06,952368848
TRANSACTION_92065,2005-02-03,179473344
TRANSACTION_14394,2018-03-08,149409435
TRANSACTION_51337,1979-11-29,498000336
TRANSACTION_80145,2008-06-12,699055260
TRANSACTION_73287,1985-09-14,262228271
TRANSACTION_19056,1975-08-31,385482830
TRANSACTION_27499,1997-07-11,57476518
TRANSACTION_73076,2018-03-05,258130169
TRANSACTION_34429,1999-03-31,544937143
TRANSACTION_63659,2015-11-27,843282156
TRANSACTION_32301,2008-09-13,624279557
TRANSACTION_98666,1988-10-18,376896530
TRANSACTION_80669,1991-02-04,545943385
TRANSACTION_38905,1991-04-19,388222602
TRANSACTION_32116,2019-05-05,666163502
TRANSACTION_68749,2011-02-09,537451689
TRANSACTION_73924,1985-04-02,522372546
TRANSACTION_43486,2016-02-16,792252456
TRANSACTION_35101,2001-10-25,401495335
TRANSACTION_1752,1975-04-20,574243916
TRANSACTION_53155,2023-04-26,594556752
TRANSACTION_62187,2019-04-27,963525370
TRANSACTION_67295,2018-02-09,76171271
TRANSACTION_76834,2020-03-19,652795851
TRANSACTION_73781,1992-10-26,64334534
TRANSACTION_7716,2018-03-09,50600145
TRANSACTION_66303,1970-10-23,693478538
TRANSACTION_33290,1970-03-12,61283623
TRANSACTION_57653,1984-07-09,161249161
TRANSACTION_53881,1975-06-28,540125443
TRANSACTION_59712,1972-06-12,968371607
TRANSACTION_9504,2013-07-09,841004894
TRANSACTION_7381,2022-08-26,994832999
TRANSACTION_96234,1971-03-22,803491366
TRANSACTION_82957,2017-08-31,177635098
TRANSACTION_83809,2019-06-21,849210212
TRANSACTION_42939,2007-01-20,900167833
TRANSACTION_24306,1997-06-20,937309604
TRANSACTION_84914,1990-04-06,208583257
TRANSACTION_87340,2010-01-17,421223813
TRANSACTION_81738,2015-04-25,956305355
TRANSACTION_36678,1992-04-24,44681896
TRANSACTION_20052,2006-09-07,420088851
TRANSACTION_59148,1987-10-12,314586133
TRANSACTION_74722,2013-09-28,411713591
TRANSACTION_11649,2006-03-16,889593945
TRANSACTION_64725,1979-12-19,453079223
TRANSACTION_94990,2014-02-22,586324536
TRANSACTION_79936,1982-07-25,626690814
TRANSACTION_68559,1976-02-18,378811426
TRANSACTION_67744,2012-02-27,348106685
TRANSACTION_74161,2011-11-13,323624992
TRANSACTION_51426,1982-06-13,974084546
TRANSACTION_51757,2002-06-19,486447033
TRANSACTION_75592,1988-06-23,407158189
TRANSACTION_15490,2006-09-11,50388798
TRANSACTION_61798,1991-06-20,391002241
TRANSACTION_50024,2013-11-12,362048842
TRANSACTION_65672,2016-08-17,972347153
TRANSACTION_33998,2014-02-18,983143150
TRANSACTION_8387,1974-03-08,374833547
TRANSACTION_24648,1994-04-14,49925098
TRANSACTION_15861,2023-05-28,909399929
TRANSACTION_5180,2018-11-10,3046198
TRANSACTION_48030,2012-02-16,947427850
TRANSACTION_24344,1975-02-14,424442113
TRANSACTION_15719,1985-12-13,558020717
TRANSACTION_51513,1994-05-28,687562551
TRANSACTION_46947,2014-07-02,279861468
TRANSACTION_20892,2006-08-03,585122975
TRANSACTION_86804,2009-07-03,621815784
TRANSACTION_12740,2004-08-05,492622555
TRANSACTION_33192,2020-10-15,758463227
TRANSACTION_81040,1993-05-16,803670257
TRANSACTION_43396,1979-01-02,948098070
TRANSACTION_617,2008-02-20,642115913
TRANSACTION_57771,1977-07-25,87973422
TRANSACTION_45283,2021-03-12,409999709
TRANSACTION_91133,2015-05-06,630005096
TRANSACTION_3714,2018-07-09,160370148
TRANSACTION_6481,2005-05-14,944849785
TRANSACTION_55939,2019-09-09,35330319
TRANSACTION_45114,1981-11-25,720450245
TRANSACTION_63191,1997-08-17,485588108
TRANSACTION_95830,1993-12-29,138283112
TRANSACTION_31068,2021-06-17,64975914
TRANSACTION_528,1972-04-28,464864769
TRANSACTION_14238,1981-07-21,341994330
TRANSACTION_71541,2009-01-02,673450969
TRANSACTION_55649,2008-09-05,776189565
TRANSACTION_91159,2017-12-20,964844964
TRANSACTION_62871,1979-12-08,925941863
TRANSACTION_24286,1970-11-29,951610272
TRANSACTION_37014,2004-06-12,271551193
TRANSACTION_66022,1989-11-30,164038141
TRANSACTION_5944,1986-07-11,89613086
TRANSACTION_87487,1986-07-29,996462898
TRANSACTION_41767,1973-03-01,547521063
TRANSACTION_42629,1971-11-21,495832349
TRANSACTION_52465,2016-01-17,605626573
TRANSACTION_77065,1991-01-21,730604896
TRANSACTION_57221,2020-12-17,818273469
TRANSACTION_62790,2004-03-09,590626592
TRANSACTION_68174,2011-03-25,757785687
TRANSACTION_22177,2017-07-17,999045214
TRANSACTION_3529,1992-08-28,410584451
TRANSACTION_94753,1979-03-07,992532195
TRANSACTION_64896,2023-04-01,403565225
TRANSACTION_45780,2015-03-01,134798648
TRANSACTION_40894,1983-05-26,739156711
TRANSACTION_78005,2004-01-29,237752108
TRANSACTION_56531,1996-12-11,681265166
TRANSACTION_67343,1984-12-10,811507167
TRANSACTION_6541,1997-03-06,426444586
TRANSACTION_4088,2020-02-17,364007260
TRANSACTION_24102,2015-06-13,782770626
TRANSACTION_40773,1992-06-20,377234081
TRANSACTION_34228,1997-08-03,578470944
TRANSACTION_41354,1998-04-10,562347759
TRANSACTION_33759,2020-01-15,326721683
TRANSACTION_80155,2007-06-04,704138040
TRANSACTION_38164,1987-02-22,261019551
TRANSACTION_72309,2017-11-23,333623817
TRANSACTION_64058,2007-04-10,564125643
TRANSACTION_37936,2020-07-24,8996746
TRANSACTION_80755,1986-03-22,188714513
TRANSACTION_30191,1980-03-27,653213045
TRANSACTION_19700,1987-09-01,525224711
TRANSACTION_693,2012-01-23,497912669
TRANSACTION_15497,1976-06-23,651474228
TRANSACTION_2856,2001-02-02,145174424
TRANSACTION_73359,2000-12-28,304804233
TRANSACTION_40095,2004-03-27,432637318
TRANSACTION_87997,1995-12-08,21969878
TRANSACTION_35389,1986-03-18,182789794
TRANSACTION_22490,1970-06-29,573657086
TRANSACTION_75900,2000-05-28,627554483
TRANSACTION_5886,2016-06-16,802522109
TRANSACTION_73248,2018-01-25,121501348
TRANSACTION_52843,1979-05-19,787824058
TRANSACTION_19460,1991-05-22,595175299
TRANSACTION_87585,1976-10-24,32238803
TRANSACTION_58842,1976-02-14,512947797
TRANSACTION_52266,1977-01-15,260863891
TRANSACTION_5589,1972-10-06,144563333
TRANSACTION_93282,1993-01-28,731412623
TRANSACTION_79586,1988-12-18,193175737
TRANSACTION_92547,2010-12-01,828007515
TRANSACTION_11367,2001-10-18,301602827
TRANSACTION_75458,2012-10-11,254214613
TRANSACTION_30683,1978-06-14,698985740
TRANSACTION_53490,2014-12-27,321336630
TRANSACTION_85969,2002-04-28,146402828
TRANSACTION_48620,2003-12-18,15514155
TRANSACTION_50864,1970-02-15,912200586
TRANSACTION_88554,1990-10-06,467111125
TRANSACTION_2003,1993-02-25,228535487
TRANSACTION_24940,1984-10-10,557698909
TRANSACTION_75954,2013-12-30,650272904
TRANSACTION_61134,2011-11-25,405938271
TRANSACTION_13190,2006-01-25,144016443
TRANSACTION_72899,2008-05-20,99368404
TRANSACTION_33874,2017-02-20,18400914
TRANSACTION_92863,1985-01-07,292604046
TRANSACTION_29749,1973-01-17,380253612
TRANSACTION_30288,1996-10-18,895949664
TRANSACTION_65593,1978-06-12,648088095
TRANSACTION_49870,2004-05-28,922822938
TRANSACTION_37792,1979-04-27,358269399
TRANSACTION_46681,1977-11-25,81102285
TRANSACTION_90370,2004-02-25,474323268
TRANSACTION_90401,2011-05-15,548278949
TRANSACTION_98,1997-04-11,938786419
TRANSACTION_74631,2000-05-22,833856581
TRANSACTION_87196,1994-02-16,986636811
TRANSACTION_19847,2015-07-11,22874525
TRANSACTION_38256,2018-10-31,607753646
TRANSACTION_15388,1980-12-31,787420614
TRANSACTION_95592,1986-03-17,216876951
TRANSACTION_44668,1997-01-20,5451392
TRANSACTION_33497,1984-06-21,506955143
TRANSACTION_26021,1984-06-19,598894029
TRANSACTION_38416,1994-04-17,57192951
TRANSACTION_76409,2018-09-10,579882280
TRANSACTION_3033,2008-07-28,317314477
TRANSACTION_27800,1979-11-09,584066188
TRANSACTION_55732,2005-01-17,603283859
TRANSACTION_70322,1987-05-05,698153969
TRANSACTION_78172,1970-03-05,678156125
TRANSACTION_85600,2017-11-13,894061274
TRANSACTION_19784,1985-01-04,973745982
TRANSACTION_33873,1991-09-15,461386995
TRANSACTION_63745,1984-05-04,478520378
TRANSACTION_30253,1973-11-05,774237709
TRANSACTION_93877,2001-02-09,462141377
TRANSACTION_12761,2020-12-15,157450513
TRANSACTION_31636,1976-08-26,743624109
TRANSACTION_20079,2011-01-09,372250230
TRANSACTION_12702,1993-07-24,671588211
TRANSACTION_90388,2023-01-08,471453978
TRANSACTION_18939,1978-12-23,249468569
TRANSACTION_55026,1994-01-20,518048470
TRANSACTION_6954,1979-03-11,667647782
TRANSACTION_33365,2000-09-09,389498248
TRANSACTION_65886,1985-11-04,784967223
TRANSACTION_66265,1980-08-21,406358310
TRANSACTION_14832,2010-10-16,849773593
TRANSACTION_89157,2013-07-15,470339316
TRANSACTION_93994,2023-03-02,34640127
TRANSACTION_54972,2010-08-03,770166003
TRANSACTION_10397,1981-07-28,604958764
TRANSACTION_83547,2022-11-24,136534299
TRANSACTION_37827,2005-01-01,375048599
TRANSACTION_67975,1982-02-15,677718326
TRANSACTION_99417,1971-08-30,923640406
TRANSACTION_1896,2018-03-17,297237295
TRANSACTION_12609,1971-10-03,454363344
TRANSACTION_57829,1975-01-12,992001709
TRANSACTION_47506,1979-05-04,830705094
TRANSACTION_78817,2002-05-10,590050404
TRANSACTION_71000,1995-03-28,441453796
TRANSACTION_48929,1986-02-10,100200799
TRANSACTION_65507,1987-06-26,607200361
TRANSACTION_14181,1991-10-20,660213078
TRANSACTION_23251,1981-09-26,767590176
TRANSACTION_7750,2012-02-10,468950497
TRANSACTION_15932,1981-07-03,436138711
TRANSACTION_2120,1981-01-06,393135971
TRANSACTION_67993,1988-09-17,527939903
TRANSACTION_67663,2010-10-10,15311192
TRANSACTION_15504,2016-11-01,516459268
TRANSACTION_83808,2006-09-18,919906642
TRANSACTION_43254,2009-05-15,241985853
TRANSACTION_37979,2011-09-04,553022258
TRANSACTION_14247,2001-03-06,994205513
TRANSACTION_98455,2003-12-19,542799201
TRANSACTION_28454,1996-12-06,922949230
TRANSACTION_8892,1978-06-04,990605206
TRANSACTION_58039,1982-09-10,86802388
TRANSACTION_10042,1970-07-16,462780010
TRANSACTION_98329,1996-03-08,883028673
TRANSACTION_32329,1999-01-26,806773354
TRANSACTION_82971,1982-07-07,95576059
TRANSACTION_56721,1994-11-04,653582803
TRANSACTION_86055,1985-09-21,739163855
TRANSACTION_9603,1972-03-15,792366506
TRANSACTION_57746,2001-07-07,635970559
TRANSACTION_64708,1982-02-27,857829124
TRANSACTION_55048,1977-08-01,906136422
TRANSACTION_21037,2017-07-23,78495584
TRANSACTION_26307,1976-07-03,310028121
TRANSACTION_55209,1977-07-30,434880712
TRANSACTION_59258,1994-04-27,167183463
TRANSACTION_49619,1977-06-02,26183424
TRANSACTION_94084,2004-11-16,32149810
TRANSACTION_45034,2016-12-24,310043702
TRANSACTION_65091,1996-09-26,571170236
TRANSACTION_74684,2005-03-26,934782324
TRANSACTION_79513,2005-08-02,452459279
TRANSACTION_14978,2012-08-01,516866268
TRANSACTION_45644,1991-01-09,538969372
TRANSACTION_62716,1994-11-16,632613332
TRANSACTION_68716,2004-06-30,669433945
TRANSACTION_27707,2019-01-02,110588349
TRANSACTION_2201,1979-03-02,693542347
TRANSACTION_19119,1989-03-08,401837189
TRANSACTION_83649,1972-11-12,164517407
TRANSACTION_62023,2018-09-11,404733285
TRANSACTION_63743,1992-03-06,804475746
TRANSACTION_18040,1980-12-14,475114110
TRANSACTION_2562,1995-10-08,476902419
TRANSACTION_6226,1995-10-25,667366900
TRANSACTION_95093,1971-02-12,304131121
TRANSACTION_84691,1988-02-04,549603623
TRANSACTION_80886,1981-10-31,657211335
TRANSACTION_89021,1984-10-09,372756906
TRANSACTION_71910,2012-08-23,722510808
TRANSACTION_57421,1989-07-29,324630680
TRANSACTION_69323,1975-08-17,367345796
TRANSACTION_13806,2012-05-22,394218691
TRANSACTION_84084,1975-10-03,112770593
TRANSACTION_72851,2002-12-28,192439629
TRANSACTION_68445,1983-03-21,137415380
TRANSACTION_3093,2016-01-24,671936966
TRANSACTION_1390,1982-05-30,650767686
TRANSACTION_5030,2016-12-21,669720648
TRANSACTION_91167,2010-12-23,947978577
TRANSACTION_85577,2023-04-17,17899797
TRANSACTION_1708,1997-03-09,685603738
TRANSACTION_67219,2000-01-24,608003911
TRANSACTION_8359,2012-02-23,121531777
TRANSACTION_65519,1985-04-10,774078018
TRANSACTION_27446,1999-03-01,786282159
TRANSACTION_24312,2016-11-24,121155315
TRANSACTION_29156,2008-08-24,44774283
TRANSACTION_80173,2010-08-15,410576307
TRANSACTION_93561,2003-06-26,929604440
TRANSACTION_59317,1974-05-10,253595798
TRANSACTION_37365,2005-07-20,455791571
TRANSACTION_58711,1982-04-18,696867026
TRANSACTION_50592,1993-12-12,27563969
TRANSACTION_86436,1988-03-16,779898529
TRANSACTION_83452,2007-02-13,914183025
TRANSACTION_39068,1978-02-28,373900785
TRANSACTION_4976,1975-08-10,324698008
TRANSACTION_16968,1973-04-17,542053482
TRANSACTION_69646,2011-12-04,455400053
TRANSACTION_38062,1982-04-15,382550192
TRANSACTION_56840,1994-01-24,146148814
TRANSACTION_52962,1998-11-11,175110307
TRANSACTION_35491,2000-01-01,728539852
TRANSACTION_80413,2021-12-06,88383505
TRANSACTION_36176,1982-02-28,975094031
TRANSACTION_15064,2008-04-15,76911133
TRANSACTION_78665,1976-12-02,61968773
TRANSACTION_47989,2017-01-26,77764187
TRANSACTION_86168,1995-07-12,638687730
TRANSACTION_40398,1979-12-19,627669548
TRANSACTION_77677,2017-02-12,717457885
TRANSACTION_9010,2004-07-19,671544858
TRANSACTION_31782,1974-04-04,593708058
TRANSACTION_77429,2008-08-11,499939891
TRANSACTION_99982,1983-11-27,908477920
TRANSACTION_94741,1990-03-23,764470830
TRANSACTION_24967,2005-04-11,934873091
TRANSACTION_52719,1989-03-05,821556646
TRANSACTION_50205,1985-10-19,770499025
TRANSACTION_27653,2005-06-21,206541732
TRANSACTION_44244,1977-07-17,279884870
TRANSACTION_8107,2017-03-16,454279838
TRANSACTION_87445,1978-11-30,303177257
TRANSACTION_68078,1990-04-26,907407207
TRANSACTION_25300,1992-09-29,723273262
TRANSACTION_86616,2001-11-24,599380244
TRANSACTION_35779,2010-02-12,349554146
TRANSACTION_85450,1977-03-01,163374215
TRANSACTION_19319,1990-08-27,204267143
TRANSACTION_89616,2011-12-09,67070693
TRANSACTION_68663,1996-04-06,151061770
TRANSACTION_19935,1982-05-03,443117890
TRANSACTION_45707,2018-12-12,759926768
TRANSACTION_11260,2010-08-18,883656572
TRANSACTION_98,1981-09-21,201367343
TRANSACTION_77341,2018-09-20,737905198
TRANSACTION_5774,1986-11-16,166779573
TRANSACTION_77493,1983-02-21,559439169
TRANSACTION_4113,2014-10-07,538634711
TRANSACTION_64703,2018-09-27,804918438
TRANSACTION_20798,1983-10-22,301668329
TRANSACTION_42311,1999-12-20,73177909
TRANSACTION_76976,2004-02-02,314130685
TRANSACTION_69161,2017-12-30,897125600
TRANSACTION_97036,1985-10-17,199231039
TRANSACTION_31937,2019-10-24,787629751
TRANSACTION_82501,1999-06-13,486367671
TRANSACTION_27309,1986-01-10,90869787
TRANSACTION_72042,2003-03-09,287709213
TRANSACTION_28126,2011-09-20,388764333
TRANSACTION_91024,2011-10-31,243742018
TRANSACTION_90293,2022-11-02,726172986
TRANSACTION_61049,2000-01-13,940739447
TRANSACTION_99212,2021-11-08,886626377
TRANSACTION_46828,1978-09-28,850973924
TRANSACTION_7104,2000-04-25,752056674
TRANSACTION_29972,1973-11-25,579244541
TRANSACTION_59538,1988-05-28,482158622
TRANSACTION_74874,2008-12-13,994300113
TRANSACTION_82713,1986-08-11,842885260
TRANSACTION_53967,1999-10-30,773591423
TRANSACTION_71427,1987-12-20,767506922
TRANSACTION_72055,1999-03-30,896412033
TRANSACTION_71635,1990-07-15,451898986
TRANSACTION_50309,1991-01-07,899523805
TRANSACTION_709,1979-07-18,28581878
TRANSACTION_92828,1978-04-13,69629293
TRANSACTION_81943,1985-03-15,294601806
TRANSACTION_50806,2002-01-26,625415028
TRANSACTION_97610,2016-01-06,691623833
TRANSACTION_62407,2002-10-02,601137067
TRANSACTION_70597,1990-09-02,100493322
TRANSACTION_16462,2009-06-13,62905104
TRANSACTION_73089,1977-05-31,209688336
TRANSACTION_97833,2022-04-13,9015807
TRANSACTION_73420,1977-11-03,893752359
TRANSACTION_39914,1983-10-17,836196890
TRANSACTION_51611,1978-07-12,716988855
TRANSACTION_14258,1973-07-23,260548896
TRANSACTION_8293,1993-01-02,348878400
TRANSACTION_58908,1986-12-25,614873152
TRANSACTION_73179,1997-05-06,657653208
TRANSACTION_35745,2002-08-03,119333200
TRANSACTION_90537,1977-10-05,586848139
TRANSACTION_22756,1994-06-18,699894944
TRANSACTION_68921,1988-11-15,70945257
TRANSACTION_33074,1993-04-19,522331269
TRANSACTION_47987,1980-11-15,349206805
TRANSACTION_94321,1994-07-16,38473380
TRANSACTION_63647,1971-06-23,381222604
TRANSACTION_51348,1995-06-19,467440982
TRANSACTION_72156,2022-11-25,183406768
TRANSACTION_9994,1975-10-19,973738443
TRANSACTION_69074,2023-01-26,973982427
TRANSACTION_13990,1988-10-06,969125654
TRANSACTION_94385,1992-07-09,731111917
TRANSACTION_29184,2020-08-07,848866292
TRANSACTION_68808,1970-11-26,768207829
TRANSACTION_30010,2017-02-06,581401137
TRANSACTION_7666,2008-07-18,866717113
TRANSACTION_59769,1974-06-28,341629145
TRANSACTION_41363,1973-03-31,419564071
TRANSACTION_6334,1979-07-31,792112579
TRANSACTION_2887,1972-10-03,914463706
TRANSACTION_90166,2014-01-19,17962138
TRANSACTION_2649,2007-05-20,849159027
TRANSACTION_18269,1993-04-04,267670286
TRANSACTION_6150,1973-04-28,453972194
TRANSACTION_93423,2008-01-26,965780250
TRANSACTION_19679,1984-03-26,34018303
TRANSACTION_99746,1989-08-28,666279839
TRANSACTION_5853,1998-12-19,635919546
TRANSACTION_95217,2000-10-18,219312730
TRANSACTION_37315,2005-10-09,595714952
TRANSACTION_80002,1994-08-30,189487867
TRANSACTION_64888,2006-07-08,910107287
TRANSACTION_19802,2009-04-04,736054510
TRANSACTION_96508,2010-06-25,956318117
TRANSACTION_29257,1978-12-27,491443818
TRANSACTION_70665,2000-08-25,951845513
TRANSACTION_87322,1994-08-31,493185980
TRANSACTION_44968,1978-09-21,696309598
TRANSACTION_43684,1975-05-18,484696097
TRANSACTION_25408,1973-12-21,628876311
TRANSACTION_75376,1992-08-12,82739879
TRANSACTION_35058,1988-01-07,901292914
TRANSACTION_84752,1974-04-01,195984810
TRANSACTION_19664,2006-05-19,475438154
TRANSACTION_40889,2005-10-05,774947102
TRANSACTION_31246,2000-12-30,126563043
TRANSACTION_50634,2010-08-25,787332981
TRANSACTION_97474,1994-11-05,382418223
TRANSACTION_92017,1981-10-22,430907199
TRANSACTION_80036,1999-11-03,570495045
TRANSACTION_43195,1970-07-15,90665396
TRANSACTION_74611,2018-09-06,750087221
TRANSACTION_8699,1981-06-26,941026155
TRANSACTION_49874,2008-08-24,429530428
TRANSACTION_63454,1970-03-24,33691739
TRANSACTION_95212,2017-04-18,17823266
TRANSACTION_98845,1994-04-01,801812721
TRANSACTION_62824,1979-01-31,79956216
TRANSACTION_3191,2009-08-04,914907880
TRANSACTION_66976,1971-01-27,862107067
TRANSACTION_94899,2001-09-18,672666960
TRANSACTION_50516,2003-01-22,89282894
TRANSACTION_52110,1973-11-18,546716959
TRANSACTION_9450,1996-03-30,498932076
TRANSACTION_65204,2009-08-07,941536227
TRANSACTION_15122,1989-11-29,186433948
TRANSACTION_5598,2007-05-23,18153013
TRANSACTION_75354,1970-02-03,876799000
TRANSACTION_34045,1974-08-01,768915051
TRANSACTION_73256,1976-06-24,407858248
TRANSACTION_72888,2003-09-10,633606907
TRANSACTION_44122,2006-09-03,414725732
TRANSACTION_50785,2019-01-23,446652821
TRANSACTION_59798,1981-04-07,901651672
TRANSACTION_77580,1980-05-28,770165914
TRANSACTION_95848,1980-10-31,457765428
TRANSACTION_51223,1993-04-15,160787200
TRANSACTION_98358,1978-06-03,456381512
TRANSACTION_24396,1971-09-20,965062154
TRANSACTION_60159,2020-04-07,671853131
TRANSACTION_37312,1988-10-06,509766187
TRANSACTION_80713,2011-10-27,980192751
TRANSACTION_75659,1976-01-23,977630130
TRANSACTION_11118,1990-08-05,502084767
TRANSACTION_52509,1995-06-26,328272712
TRANSACTION_4532,1992-06-14,521415485
TRANSACTION_26353,1986-09-04,559041625
TRANSACTION_96170,1976-03-07,149762566
TRANSACTION_28720,1990-10-19,29511796
TRANSACTION_56715,1974-01-19,977959862
TRANSACTION_35127,1994-05-26,762763587
TRANSACTION_61419,1977-10-31,659344760
TRANSACTION_31340,1972-11-26,440284718
TRANSACTION_1878,2000-04-06,622087687
TRANSACTION_54986,2002-06-18,563406885
TRANSACTION_98099,1972-12-28,331171238
TRANSACTION_50586,1992-10-16,587061105
TRANSACTION_80985,1981-08-14,641356343
TRANSACTION_46449,1990-05-28,462909772
TRANSACTION_31967,1997-10-11,879923948
TRANSACTION_53275,1995-07-01,855801968
TRANSACTION_18349,2019-04-20,917362033
TRANSACTION_68169,1986-06-03,708544070
TRANSACTION_50049,2003-07-16,317452013
TRANSACTION_90097,1978-07-14,176034996
TRANSACTION_55430,2003-03-16,317174482
TRANSACTION_84273,1976-04-03,802122267
TRANSACTION_41327,1985-07-05,516095495
TRANSACTION_34986,1971-02-08,520092671
TRANSACTION_69843,2021-02-22,855247344
TRANSACTION_37287,1971-05-19,768930686
TRANSACTION_3086,2013-05-08,673708508
TRANSACTION_78502,2001-08-01,566746410
TRANSACTION_20792,1990-08-11,560656518
TRANSACTION_88189,1978-07-21,685967121
TRANSACTION_41633,1999-11-16,128518059
TRANSACTION_10425,1971-03-17,50854042
TRANSACTION_95233,1973-09-20,423522101
TRANSACTION_25952,2019-06-19,187284556
TRANSACTION_85626,1990-08-05,533045227
TRANSACTION_50036,1976-12-04,856826634
TRANSACTION_73161,2011-06-01,737094687
TRANSACTION_52227,1979-08-21,757935080
TRANSACTION_42574,2004-08-25,839824673
TRANSACTION_3619,2003-12-31,354511539
TRANSACTION_65643,1996-01-06,117706570
TRANSACTION_2404,1971-03-15,381190275
TRANSACTION_8866,2002-01-27,642409780
TRANSACTION_21135,2003-02-28,540299242
TRANSACTION_52999,2006-08-29,659069627
TRANSACTION_52655,1992-01-16,191691218
TRANSACTION_23793,2019-04-15,150846530
TRANSACTION_9734,1979-03-24,58204042
TRANSACTION_5319,1998-02-07,32058670
TRANSACTION_40574,2006-12-17,547628742
TRANSACTION_53261,2014-04-10,875802261
TRANSACTION_1012,2006-03-23,342482039
TRANSACTION_56128,1971-09-25,575962450
TRANSACTION_30816,1999-02-08,697737597
TRANSACTION_63029,1974-04-01,999672753
TRANSACTION_92569,1983-09-24,906602407
TRANSACTION_47338,2004-11-07,34133453
TRANSACTION_424,2013-10-16,16466258
TRANSACTION_53162,1983-12-12,523804532
TRANSACTION_32506,2001-02-10,734723890
TRANSACTION_80611,1982-08-17,750190760
TRANSACTION_38760,1973-12-15,667907722
TRANSACTION_47411,2009-09-19,712912062
TRANSACTION_56039,1979-09-27,784521701
TRANSACTION_55477,2017-05-05,402756616
TRANSACTION_66068,1993-02-07,409378050
TRANSACTION_90298,2008-12-31,849083374
TRANSACTION_59579,2003-04-14,828723834
TRANSACTION_3510,2007-09-15,290625318
TRANSACTION_64801,1990-10-29,99905930
TRANSACTION_79672,1994-01-27,5750225
TRANSACTION_77671,1975-03-27,120563429
TRANSACTION_87419,2022-12-10,590955964
TRANSACTION_62684,2020-02-14,229470327
TRANSACTION_40300,2011-02-06,295984250
TRANSACTION_18152,1970-10-23,24925528
TRANSACTION_55569,1972-06-06,706357567
TRANSACTION_98036,2000-12-14,109353242
TRANSACTION_48781,1976-05-24,449556417
TRANSACTION_48063,1988-12-11,238742457
TRANSACTION_48933,1978-04-03,993038873
TRANSACTION_97479,1992-04-24,380612405
TRANSACTION_40443,1971-02-09,361099739
TRANSACTION_66259,1986-12-19,913056385
TRANSACTION_873,2013-02-11,449259805
TRANSACTION_4025,2003-10-20,873368983
TRANSACTION_52763,1976-11-12,880567303
TRANSACTION_37492,1973-01-08,48106169
TRANSACTION_32136,2021-03-25,957726690
