house_id,house_address,house_land_area,house_building_area,house_pool,house_bedroom,house_bathroom,house_floor,house_condition,house_price,house_province,house_city
HOUSE_20471,"46997 Douglas Mission
New Lisa, PR 15456",554,9677,False,5,9,7,Renovated,993038873,Illinois,Edwardsport
HOUSE_32013,"389 Romero Village
West Hunter, MA 63461",7341,22528,True,5,5,1,Renovated,380612405,West Virginia,Anthonymouth
HOUSE_10222,"594 Joshua Greens Suite 172
Elizabethmouth, IL 56790",551,6677,False,8,7,8,Second,361099739,Pennsylvania,Kellyberg
HOUSE_91307,"908 Timothy Brook Suite 287
Lake Stevenhaven, AL 54601",5177,20139,True,3,8,4,Renovated,913056385,Vermont,Jordanview
HOUSE_82931,"156 Crawford Villages Suite 367
North Patrickland, GU 23529",2563,10233,True,5,6,3,New,449259805,Kentucky,Kellymouth
HOUSE_54574,"633 Lisa Corner
Carrieshire, HI 34963",5131,11884,True,8,7,6,Renovated,873368983,Oregon,Dayberg
HOUSE_4686,"265 Nelson Flat
Jimenezland, IL 33584",1920,11177,True,7,9,5,Second,880567303,Georgia,Jasonborough
HOUSE_637,"315 Ryan Unions
Ronniehaven, DE 63605",1871,3813,True,8,8,8,New,48106169,Iowa,Lake Angela
HOUSE_58200,"1697 Scott Causeway Suite 337
North Kevin, PR 32169",2336,6342,True,5,9,6,New,957726690,Hawaii,Julieshire
HOUSE_47984,"9218 Guerra Crossroad Suite 069
Victoriaville, NC 83656",2045,7610,True,7,0,7,Second,111753520,Pennsylvania,Masonview
HOUSE_45741,"87457 Bradley Crescent Suite 736
West Katie, GA 96228",1238,7671,True,5,1,5,Second,812653044,New Mexico,East Joshuamouth
HOUSE_57605,"270 Cisneros Well
New Jeremyfurt, NV 89504",9410,18882,True,8,9,2,New,632950878,Hawaii,East Amber
HOUSE_24482,"33755 Shannon Landing Suite 699
Davisville, NM 14699",1274,5885,False,6,9,4,Renovated,902560266,Washington,Warrenfort
HOUSE_96138,"460 Jonathan Crescent
Luistown, KY 99060",713,6962,False,1,3,2,Second,356557287,New Mexico,East Luisstad
HOUSE_85476,"741 Fox Curve Apt. 974
Floresshire, WV 02349",378,1763,False,6,6,9,New,770806888,Oregon,East Joshua
HOUSE_28875,"91204 Williams Way Apt. 735
Port Donald, VA 16990",550,10637,False,0,1,9,New,318865952,West Virginia,Robertchester
HOUSE_60611,"659 Jasmine Lights
Garciastad, SC 98461",9641,25879,False,4,8,5,New,956554213,Utah,New Lori
HOUSE_45399,"364 Aaron Extension
Dunlaphaven, MN 33969",4789,14789,True,6,1,7,New,379140669,Alaska,East Kathy
HOUSE_18422,"979 Mary Well
Rivaschester, MA 82232",7624,16717,True,9,8,8,New,473454744,Hawaii,Taylormouth
HOUSE_57508,"870 Bennett Shoal
East Adamview, WA 99743",4822,11423,False,0,1,1,Second,990514043,Ohio,South Meganhaven
HOUSE_51514,"3769 Janet Trafficway Apt. 882
Aarontown, WV 40067",7767,22169,False,0,3,1,Second,163764445,New Hampshire,South Josephfurt
HOUSE_82797,"55892 Jones Camp Apt. 729
Haleymouth, AS 42581",7800,23890,False,0,9,4,Renovated,111434313,Idaho,New Susanmouth
HOUSE_52219,"7903 Sloan Pine
Lake Joanna, NH 53889",9106,24467,True,5,9,4,New,333380057,Utah,Garrettmouth
HOUSE_11966,"555 Colton Stream
Port Jamesview, DC 07893",371,2908,True,3,7,5,New,677106621,Connecticut,Lake Christopherport
HOUSE_40546,"53336 Huffman Coves
North Jesusville, MS 68017",7862,21214,True,9,9,8,Second,923184511,Pennsylvania,North Jesse
HOUSE_85484,"8870 May Shore Apt. 391
Matthewston, WV 69680",1647,12360,True,3,7,8,Second,291609151,Oklahoma,Lake Diana
HOUSE_13270,"183 Mitchell Mount
North Russell, WA 01520",4482,10062,False,8,0,3,New,576986849,California,Lesliechester
HOUSE_55640,"17154 Gray Drive
East Courtneyland, WA 65360",2651,7489,True,0,7,7,Renovated,10858597,Alabama,Lake Jesse
HOUSE_16035,"1082 Olson Streets Apt. 693
Chadburgh, AK 73573",295,7325,False,9,0,5,New,316893964,Nebraska,North Joseph
HOUSE_27752,"031 Jim Throughway
Susanview, NY 31910",4879,16241,False,3,3,3,New,485177510,Wyoming,North Karenland
HOUSE_92757,"03644 Diane Crossroad
South Gina, PW 58255",8870,18948,True,0,6,1,New,757741578,Oklahoma,West Robert
HOUSE_54052,"USCGC Garcia
FPO AP 44681",4428,17512,True,2,2,0,Second,481400798,West Virginia,Lake John
HOUSE_17993,"549 Walters Flat
New Jessica, FL 91589",9311,27346,False,1,5,3,Renovated,821870646,Michigan,Port Rebecca
HOUSE_38089,"80447 Cheryl Road
Troytown, UT 24292",7554,24247,False,4,8,4,Renovated,216514715,Alaska,Halebury
HOUSE_98666,"440 Mark Stravenue
Mckaymouth, FL 48564",3500,15591,True,5,5,8,New,824121350,Alaska,Landryport
HOUSE_74,"880 Bray Knolls Apt. 417
South Anthonybury, AS 40519",2567,9695,True,5,2,6,Renovated,275294276,Tennessee,Lake Vanessa
HOUSE_39459,"634 James Place Apt. 990
New Jessica, MT 94225",2873,12314,False,6,9,3,Second,624278545,Massachusetts,North Barbaratown
HOUSE_45742,"092 David Isle Suite 523
Lake Hollybury, OR 07665",417,7970,True,1,0,0,Renovated,476980113,Florida,West Nicoleview
HOUSE_24542,"1980 Vincent Spring Apt. 175
Davidton, NY 38062",2658,13671,True,1,8,4,New,1000573903,Hawaii,Barrettview
HOUSE_27386,"9404 Frazier Mountains
North Beckymouth, OR 76011",9476,21463,False,2,7,1,Renovated,750318301,Kentucky,Matthewmouth
HOUSE_5623,"188 Wells Orchard Apt. 789
Khanfurt, NV 72958",1750,11534,False,9,9,4,Second,41602296,Oregon,Onealburgh
HOUSE_60079,"Unit 4404 Box 9368
DPO AE 43691",2673,12064,False,1,2,5,Second,980298673,Maryland,East Kyle
HOUSE_24915,"0084 Hawkins Lock Apt. 243
Lorettafurt, CA 48132",953,9911,True,3,8,0,New,904306538,Alaska,Randyside
HOUSE_96222,"6730 Gray Squares
Port Michellehaven, LA 41943",8973,22380,False,1,5,3,Second,742960955,New York,Lake Michael
HOUSE_61957,"91924 Levine Fork
Richardsontown, PR 79764",9503,25902,False,6,8,3,New,574516260,Tennessee,Stevenschester
HOUSE_49452,"0381 Coleman Highway Suite 439
Boothside, RI 45255",6706,18599,True,1,0,3,Renovated,122165950,Indiana,Baxterstad
HOUSE_34890,"01539 Walker Isle
East Stephen, NJ 49794",5132,18153,False,8,8,8,Renovated,269866532,Florida,Staffordbury
HOUSE_23992,"0960 Hopkins Ford Apt. 126
Lawrencehaven, MA 72836",7155,15974,False,0,1,6,New,448332744,Maine,Michaelfurt
HOUSE_31515,"964 Bailey Ports Suite 199
Port Kristinachester, GA 09367",3607,11366,False,4,8,1,Renovated,510318771,Kentucky,Jasonhaven
HOUSE_76255,"27826 Gomez Islands
North Cherylland, OH 69070",6413,14434,True,1,1,0,Second,942245129,Alabama,Taylorside
HOUSE_43437,"684 Roberts Neck
South Steven, DE 93411",2074,8297,False,0,3,7,Second,754190614,Minnesota,Brittanyfort
HOUSE_9667,"66178 Amanda Fords Apt. 395
East Raymond, KS 74547",561,8112,False,1,5,1,New,791859645,Mississippi,Port Paul
HOUSE_6383,"743 Daniel Lodge
South Jack, KS 63031",7964,24618,True,7,7,8,Renovated,846135543,Vermont,Crosbyfurt
HOUSE_99952,"13785 Gillespie Cove
North Michele, WY 93628",3907,15403,True,0,5,6,New,785297501,Missouri,South Justin
HOUSE_78306,"Unit 1452 Box 4279
DPO AA 28612",7530,24365,False,1,6,3,Renovated,73306005,Colorado,Cookshire
HOUSE_40157,"8743 Sullivan Lights
Patrickbury, MD 80324",1846,13117,False,6,9,3,New,186768553,Arkansas,Wrightfort
HOUSE_89368,"5296 Tiffany Mill
South Rachel, AR 50751",5475,15686,False,0,7,7,New,692707837,Idaho,New Sydneyfort
HOUSE_90458,"83153 Mckinney Terrace
North Jeremy, NC 77819",7603,23948,False,4,6,5,Second,23943326,Missouri,Darrellborough
HOUSE_99437,"972 Timothy Mount Apt. 844
Porterberg, FL 53190",3722,16477,True,7,1,4,Renovated,860327301,Indiana,New Timothy
HOUSE_40048,"82002 Griffin Springs Suite 780
Barbaraburgh, NM 30103",1341,11148,True,4,0,4,Second,443363248,New Jersey,West Molly
HOUSE_44819,"5741 Daniel Squares
North Carmenstad, NM 12986",8340,23593,False,4,7,6,New,824425114,Maryland,South Kimberly
HOUSE_69791,"232 Davis Mission
Sandrashire, PR 11466",2566,10646,False,1,7,3,New,697182655,Michigan,North Carlbury
HOUSE_84738,"1458 Nicholas Streets
South Benjamin, NJ 26680",2947,15006,False,2,0,8,Renovated,640920151,Missouri,Aaronshire
HOUSE_15794,"2726 Ward Centers
South Lindsayburgh, CA 55497",7001,15596,True,3,4,0,Second,311216595,New York,Matthewville
HOUSE_10214,"16181 Bryant Roads Apt. 005
Russellview, IN 24955",1558,3180,True,6,8,5,Renovated,131086482,Colorado,Cindyshire
HOUSE_33959,"1029 Becker Route Suite 409
New Caitlinfurt, NY 19120",8351,24596,False,1,3,7,Renovated,263943009,Connecticut,New Ashleymouth
HOUSE_20259,"36047 George Turnpike
South Charles, VA 42437",8875,19693,False,9,3,8,New,186556444,Louisiana,East Dustin
HOUSE_64600,"8531 Guerra Coves Apt. 175
Alyssafurt, VT 57510",8484,24764,True,8,6,8,New,557670474,Washington,Port Michael
HOUSE_1957,"PSC 3340, Box 7110
APO AE 05858",8634,24273,True,5,6,3,Renovated,16700466,Alabama,Ramirezton
HOUSE_11821,"3667 Miller Overpass
Port Jeffery, IN 37789",5265,13181,True,8,4,5,Second,182632673,Georgia,Ryanfort
HOUSE_41588,"198 Ford Park
Larryhaven, MN 23822",1340,10490,True,8,9,9,Renovated,862664993,Utah,Andreaville
HOUSE_39850,"52971 Lori Course
Kyleton, GA 54895",2436,5184,False,1,7,8,Second,387744813,New Mexico,Millerfort
HOUSE_97097,"Unit 6364 Box 3783
DPO AE 35138",7295,16155,False,7,5,8,Renovated,499705707,Louisiana,North Dwayneshire
HOUSE_61140,"26575 Smith Square
Lake Samanthachester, GA 91758",4421,15726,True,4,8,5,New,156539020,Iowa,North Teresa
HOUSE_38151,"593 Williams Manors
Kyleland, MS 39585",5676,15915,True,6,1,6,New,857217672,Maryland,Colehaven
HOUSE_83221,"97317 Hines Knoll
North Michael, PR 18632",7912,22665,True,6,9,0,New,715030457,West Virginia,Mayermouth
HOUSE_92587,"38499 James Inlet Apt. 325
New Monica, AK 42955",4694,15773,False,8,3,3,Renovated,656318714,Michigan,New Nicole
HOUSE_60004,"4537 Velazquez Drive Suite 313
Smithside, MS 62363",77,8195,False,4,9,9,Renovated,691957133,Maine,Mccannmouth
HOUSE_30968,"272 Robin Stravenue Suite 730
North Michael, VI 25621",1431,7655,False,6,9,6,New,617684327,Montana,East Wendychester
HOUSE_61909,"271 Craig Dale
Brettshire, ME 25305",461,5870,False,9,8,7,Renovated,656965692,Connecticut,Dawnfurt
HOUSE_84925,"091 Donna Square
Jensenfurt, MN 88329",8915,18839,True,6,6,2,Renovated,759382349,Texas,Port Michaelchester
HOUSE_93635,"872 Pamela Place Suite 681
Irwintown, GU 30316",5275,20456,True,7,5,2,Renovated,992622778,Arizona,West Coryland
HOUSE_66204,"USNV Ward
FPO AP 15215",3821,9285,True,2,0,8,New,576773456,Pennsylvania,South Kevin
HOUSE_77354,"9405 Allen Drive Suite 755
Brianchester, IL 55710",9413,22430,False,9,9,3,Renovated,676964778,New Hampshire,Port Johnborough
HOUSE_80650,"19279 Carter Roads
Lake Ronaldshire, ID 04412",7458,23039,True,6,2,0,New,95735852,Missouri,New Francisside
HOUSE_36046,"136 Johnston Land Apt. 566
Mariechester, LA 39539",4138,17800,False,2,7,1,Renovated,597459909,Virginia,Andreside
HOUSE_85390,"73132 Eric Plain
New Claudiatown, WA 04542",640,8924,True,4,0,7,New,932084024,Connecticut,New Wendy
HOUSE_52276,"92765 Robinson Mountains Apt. 151
Lake Edwardview, UT 80895",5844,15945,True,0,0,1,New,182673555,New York,Port William
HOUSE_60288,"19887 Andrew Prairie Apt. 930
Dianaville, NE 07065",3831,14956,True,6,1,7,Renovated,345007841,Mississippi,Port Craighaven
HOUSE_53152,"939 Barnes Expressway Suite 721
Melaniefort, OR 41838",5681,21304,False,6,3,8,Renovated,764495327,Michigan,Port Jason
HOUSE_18934,"8812 Ward Manor
South Nicholaston, WY 07299",650,7920,False,3,1,5,Second,637919664,Arizona,East Cindy
HOUSE_5634,"341 Lisa Burgs
Hillport, MS 61477",7147,17006,False,8,5,3,New,154635297,Missouri,Robertsburgh
HOUSE_42641,"9649 Mcpherson Lake
Anthonyport, CT 67741",4239,9216,False,7,1,4,Second,615890523,New York,Patrickstad
HOUSE_13963,"79081 David Station
Harrisonborough, NM 14589",9968,21619,False,4,9,2,Second,846994426,Wyoming,Smithburgh
HOUSE_1835,"5059 Mendez Walk Suite 086
East Holly, AZ 97612",7660,16424,True,6,9,7,Second,390965721,Virginia,North Jennifer
HOUSE_34277,"35393 White Mount
Port Martha, MA 19672",1025,11313,False,4,1,5,Second,129026106,Rhode Island,Jenniferland
HOUSE_65082,"91848 Hernandez Shoal Apt. 378
New Davidchester, NJ 22039",8560,20419,False,4,4,6,Renovated,943130961,Arizona,New Josephshire
HOUSE_94273,"551 Deleon Tunnel Apt. 986
Robertburgh, IL 29982",669,2431,False,1,8,0,New,569824725,Oregon,East Edward
HOUSE_66120,"5114 Alison Junctions Suite 800
West Catherineville, SC 12810",4333,9808,True,2,6,5,Renovated,254174997,Virginia,Port Jenniferfort
HOUSE_88693,"867 Amanda River Suite 341
Benjaminport, NV 72993",8892,23085,True,7,8,1,New,529013084,Indiana,South Jerry
HOUSE_42697,"4791 Reed Glens Suite 485
New Shannonmouth, CA 82185",9822,28934,True,9,5,3,Second,317223211,South Carolina,Lawrencefurt
HOUSE_29627,"09404 Kenneth Streets Suite 930
Davidport, ND 18518",7513,20376,False,4,2,7,Second,454614498,Virginia,West Cassandrastad
HOUSE_99314,"293 Barbara Track Suite 542
Sharonshire, MO 32938",5313,17955,True,2,3,3,Renovated,50627554,Iowa,Stephanieland
HOUSE_90633,"35885 Michael Shoals
East Stephen, WA 05333",1171,2854,False,2,9,7,New,155554423,Texas,Josephtown
HOUSE_64813,"PSC 2852, Box 5092
APO AA 43161",6820,17138,True,8,6,5,New,337919960,Nevada,Port Veronicaburgh
HOUSE_503,"75968 Ashley Groves
Hollowayview, CT 27128",6118,18716,False,4,9,5,New,392121129,Illinois,East Michaelmouth
HOUSE_81159,"13503 Romero Inlet
West Mariashire, MO 58527",389,5494,True,9,1,6,Second,438839667,Iowa,Keithchester
HOUSE_40965,"8763 Ewing Land Suite 347
Warrenton, WV 23409",8451,19808,True,1,7,4,Second,749891121,Kentucky,New Billyview
HOUSE_92909,"6130 Woods Mission
Kellybury, IA 61447",6111,19004,False,8,8,6,Second,512998822,Texas,New Gordon
HOUSE_23134,"535 Farmer Vista
West Laurie, NY 80086",871,9443,True,3,6,4,Renovated,68824867,California,Veronicaton
HOUSE_25631,"647 Fowler Isle
Garciaside, VT 50106",2692,13886,True,2,3,4,Second,539179805,Indiana,Fletcherland
HOUSE_50234,"92266 Timothy Circle
New Jeffreytown, DC 53471",4873,17978,True,5,3,2,New,40958135,Arkansas,South Donna
HOUSE_16670,"190 Green Ports Suite 454
Lake Michaelbury, WA 20912",9529,20136,False,5,8,9,New,48549740,North Dakota,Port Michaelburgh
HOUSE_35851,"31617 Jason Plains
Gabrielmouth, KY 01962",893,7150,False,2,6,7,Renovated,423438570,Alaska,Anthonytown
HOUSE_25991,"68428 Hannah Ford
North Robin, WA 35905",7989,16851,True,5,2,3,Second,662550671,Rhode Island,North Rachael
HOUSE_54420,"5689 Connie Spring
Annachester, MS 79145",3808,12485,True,7,2,2,Renovated,120998183,Ohio,Joneschester
HOUSE_50095,"7767 Deanna Circle Suite 260
Lake Travisburgh, MP 55481",7688,18737,False,4,9,3,Renovated,638217461,Missouri,Craigstad
HOUSE_84507,"237 Gary Crescent Suite 078
East Amyborough, KS 36199",4637,15393,True,0,2,8,Renovated,408572416,California,Rodriguezton
HOUSE_86600,"65021 Lydia Rue Suite 239
Johnmouth, MO 10566",7127,23076,True,9,9,5,New,839082265,North Carolina,Port Natalie
HOUSE_24186,"1160 Gary River
North Christopherburgh, MT 09961",6828,13786,True,0,8,1,Renovated,911010739,Hawaii,North Brittanyside
HOUSE_38831,"622 Howard Throughway Apt. 604
New Andrew, NY 35550",1740,9360,False,8,3,8,Renovated,491018359,Alabama,Hawkinsview
HOUSE_2237,"141 Nicole Falls Suite 673
North Carlamouth, UT 96850",9472,19102,False,0,3,8,New,765157725,Ohio,South Amymouth
HOUSE_99585,"71139 Vazquez Islands
Michaelberg, NV 47227",8712,22510,False,7,1,8,Renovated,809976878,Indiana,Brianamouth
HOUSE_49279,"17977 Crawford Crossroad
Nicholaschester, WV 35372",2168,4413,True,2,8,9,New,690533549,New Hampshire,East Madeline
HOUSE_41694,"6530 Jensen Views Apt. 495
East Jamieshire, HI 36009",9290,25253,False,0,8,7,New,620728064,Illinois,Port Amystad
HOUSE_99192,"41249 Warren Burg
Morrisburgh, AS 04538",2920,14720,True,6,9,1,New,863750740,Hawaii,Hernandezfurt
HOUSE_44256,"474 Walker Cliffs
Arthurland, NC 87807",344,9180,False,7,0,9,New,125684337,Minnesota,Macktown
HOUSE_68777,"13367 Hughes Ports
Samuelfurt, PR 01233",1329,6587,False,7,0,8,New,698662250,Illinois,Ericfurt
HOUSE_31720,"4823 Lauren Haven
North Tyler, IL 10885",9543,26110,False,5,7,1,Second,807281378,Nebraska,Dalehaven
HOUSE_62311,"8827 Dawn Forge Apt. 328
Lake Brianborough, NH 12012",5507,19735,False,6,5,5,New,285050642,Arizona,Greenland
HOUSE_69058,"068 Moore Mews
Port Evanton, RI 18799",1517,12450,False,8,9,6,Renovated,433423158,California,South Kristentown
HOUSE_44693,"4852 Tonya Station
Kevinland, VT 66404",9068,18553,False,5,5,4,Second,193034786,Alabama,Jeffreyshire
HOUSE_49083,"31150 Lauren Valley
Lake Jason, MS 69898",8890,25640,False,7,5,2,Renovated,154899896,Connecticut,North Gregory
HOUSE_9668,"8085 Sara Manors Apt. 629
Duffyville, TX 23059",6299,16387,True,3,0,1,Second,553630075,Arkansas,North Denisechester
HOUSE_5253,"64430 Edward Villages Apt. 016
East Marcfort, MD 62199",3711,15632,False,8,2,5,Renovated,579486119,South Dakota,West Derrick
HOUSE_19701,"0592 Melissa Stream
Port Amystad, MP 61576",6170,16654,False,4,6,1,Second,341869816,Maine,Fisherborough
HOUSE_55143,"Unit 2941 Box 6046
DPO AE 67141",3677,8312,True,2,2,6,Second,627311167,Kentucky,South Philipport
HOUSE_41258,"00460 Mendez Gardens Suite 982
South Kevinstad, TN 52986",9457,21417,True,6,6,6,Second,235491805,Kentucky,Campbellside
HOUSE_19821,"146 Gill Club
New Kimberlychester, MI 60371",3179,10256,False,8,9,6,Second,376571393,New Mexico,Floresshire
HOUSE_34899,"PSC 9453, Box 0018
APO AA 27771",7915,24167,True,1,4,2,Second,191985803,Montana,Port William
HOUSE_47009,"9302 Powers Fields Apt. 666
Port Alanport, AZ 78726",9440,24761,True,5,7,7,New,428994766,Pennsylvania,Ryanbury
HOUSE_33814,"21385 Whitaker Circle Apt. 840
East Margaret, TN 90766",4099,12866,False,0,7,1,New,806188361,Oregon,Port Ruthhaven
HOUSE_5267,"4515 Elliott Meadows
North Catherine, NY 60257",304,3584,True,0,1,5,New,909951946,Delaware,Hendersontown
HOUSE_3342,"62203 Franco Island
South Derek, DC 22466",378,6249,True,9,4,2,New,814504171,Washington,Adamsville
HOUSE_36896,"34073 Garcia Street
West Jasonberg, OH 65125",8716,18870,False,5,4,9,Renovated,615993373,Georgia,Garciamouth
HOUSE_7468,"90654 Tammy Mountains Suite 289
East Michaelberg, TN 27250",7743,24570,False,1,4,8,New,365426597,Virginia,Marcburgh
HOUSE_27186,"1403 Timothy Courts
Leebury, IA 40045",980,8795,True,5,4,2,Renovated,454459319,Texas,Davidmouth
HOUSE_5943,"96402 Timothy Avenue Apt. 989
Thompsonland, AL 25576",841,10068,True,4,2,0,Renovated,710081514,New York,Port Jason
HOUSE_83037,"042 Elizabeth Causeway
Port Anna, WA 41465",3298,8219,True,0,7,4,Renovated,239983392,California,New Mark
HOUSE_4020,"8109 Melissa Mews Apt. 116
New Jessica, AL 47255",4015,17717,True,2,8,1,Renovated,543761751,South Carolina,South Joelside
HOUSE_66926,"955 Ross Pike
Johnsonberg, TX 12722",7493,20059,True,4,5,8,Second,339754313,South Dakota,Lake Kristinchester
HOUSE_24426,"0181 Hoffman Village
Lake James, MT 18435",7280,15118,False,3,0,9,Second,834729520,Michigan,West Kennethville
HOUSE_13693,"65881 Glenn Meadow
North Donald, PW 71936",9585,24700,True,3,0,0,New,615794915,New Mexico,Port Chris
HOUSE_99737,"8933 Raymond Oval
Lake Richardville, WA 45099",8810,19506,False,9,3,9,Renovated,419845425,Alabama,Michealtown
HOUSE_72858,"371 Meyers Bypass
North Andrewborough, OR 11179",8641,26157,False,1,7,6,New,919598109,Ohio,Danielfort
HOUSE_63837,"7958 Brown Key Suite 601
Lake Elizabethton, OH 96592",3248,11572,True,2,5,3,New,825006569,Texas,Lake Laurenland
HOUSE_37788,"01383 Nicole Fork
South William, PR 26458",7981,24930,False,5,0,5,Renovated,222453503,South Carolina,East Samanthaport
HOUSE_36243,"772 Cunningham Island Apt. 179
Robertsside, NH 42624",3724,15889,True,0,8,2,New,433233550,Wyoming,Scottbury
HOUSE_57045,"673 Williams Underpass
Whitestad, ME 47003",6154,13358,True,4,2,4,Second,408502181,North Dakota,New Erinland
HOUSE_38332,"7899 Jacqueline Village
Johnside, GU 54747",4330,17352,True,8,2,7,New,210934919,Illinois,Stewartfort
HOUSE_7080,"58734 Snyder Drives
South Michael, PR 00969",5919,20851,True,6,2,3,Second,598546573,Vermont,South Staceystad
HOUSE_57264,"538 Daisy Track
West James, UT 37072",4185,8729,True,7,2,3,Second,110186594,Michigan,Moyerchester
HOUSE_50585,"710 Kennedy Fields Suite 199
Lake Alanbury, AS 58288",6393,20887,True,0,8,5,New,21626186,North Dakota,Lake Sean
HOUSE_64804,"PSC 3536, Box 3817
APO AE 78993",8508,23918,False,9,6,6,Renovated,41291669,North Carolina,West Bryanmouth
HOUSE_10390,"USNV Acosta
FPO AA 17453",8802,25704,True,5,7,6,Second,481936275,New York,Parsonsside
HOUSE_23679,"3815 Mcintyre Course Apt. 326
Burnettfort, MI 52958",2561,11091,True,7,9,7,New,18022806,Alabama,Rollinsburgh
HOUSE_4472,"671 Lisa Prairie Apt. 347
North Steven, AS 37685",7382,17342,True,5,3,7,Renovated,298267106,Rhode Island,East Joshua
HOUSE_56178,"710 Karen Mountains
Ruizview, OK 47190",2710,12833,False,2,8,3,Renovated,975446462,Maine,North Zoe
HOUSE_9500,"906 Foster Oval Apt. 943
East Robert, DC 24407",6565,19791,True,8,0,1,Renovated,319212360,Maine,West Melanie
HOUSE_53025,"859 Lisa Road Suite 220
Tinafurt, NC 34798",2337,10212,True,3,0,8,New,117269864,Hawaii,Feliciaborough
HOUSE_88564,"55313 Elizabeth Prairie
Krystalfort, OK 67900",8475,19931,True,8,8,5,New,731076526,West Virginia,Benjaminview
HOUSE_51558,"03250 Young Groves
Lake Jenniferfort, KY 72656",9861,20591,True,9,6,1,Renovated,69142762,Illinois,North Philip
HOUSE_83968,"6426 Callahan Summit Apt. 734
Lake Samanthaville, IL 81549",7957,17457,False,1,0,5,New,290799407,Iowa,Nelsonhaven
HOUSE_76313,"3250 Lowery Shore Apt. 104
South Brian, WI 48264",1396,7052,True,8,5,8,Renovated,204674829,Connecticut,Timothyburgh
HOUSE_88509,"626 Brittney Glen
South Andrew, MN 73937",1261,7283,True,5,8,1,Second,873808980,South Dakota,Port Ashleystad
HOUSE_70241,"957 Hall Throughway
Jenkinschester, FL 47192",2302,13085,True,1,0,5,New,717924441,Idaho,Angelaberg
HOUSE_43929,"957 Valerie Crescent
Antoniostad, NE 14088",760,7888,False,8,1,3,Second,629233383,Texas,North Patricia
HOUSE_16692,"19528 William Causeway
West Shannonside, MO 21016",6740,14591,True,4,6,1,Renovated,291194247,Montana,Amychester
HOUSE_84686,"54907 Williams Extension Suite 090
Marshview, WI 73609",2917,12247,True,0,3,2,New,55665486,Louisiana,Littleland
HOUSE_15465,"6713 Michael Estate
Barnesfurt, FM 68490",658,9490,False,7,3,0,New,401796196,New Mexico,Weissborough
HOUSE_40139,"156 Houston River
Port Michael, FM 59991",3511,11689,True,8,2,0,Renovated,993567703,Kansas,Port Mary
HOUSE_97773,"48897 Bridges Fords Suite 720
Bobbystad, SD 04753",2770,9378,True,8,0,5,New,853966959,South Carolina,East Michaelborough
HOUSE_41635,"Unit 2933 Box 7186
DPO AP 93902",2105,9327,True,9,5,1,Renovated,539694631,Kentucky,Snyderhaven
HOUSE_62734,"289 Arellano Forge
Hallton, MH 15931",3530,14771,True,2,1,0,Second,680169326,Maine,Port James
HOUSE_32967,"803 Jennifer Port Apt. 936
Bruceborough, PW 65774",8894,18269,True,8,3,2,Renovated,676324576,West Virginia,Maryhaven
HOUSE_46844,"479 Jade Parkway
Port Richardport, CT 29960",4808,15227,False,7,2,8,Renovated,32407329,Oklahoma,Port Cody
HOUSE_65020,"4126 Jenkins Union
North Caitlinstad, GA 31858",197,9327,True,3,9,9,Second,320433290,Virginia,South Adam
HOUSE_18123,"20049 Roach Knoll Suite 811
New Kimberly, DC 68648",1331,10852,False,7,2,9,New,805029239,Ohio,South Timothy
HOUSE_7988,"8507 Miller Wells Apt. 678
New Ashleyport, NV 26320",1400,12392,True,7,7,9,Second,531329494,Mississippi,West Shawn
HOUSE_75982,"31565 Christopher Mews Suite 207
East Caleb, MS 63615",6578,22848,False,9,0,4,Second,428621702,Pennsylvania,West Ryan
HOUSE_236,"5562 Amy Mews
Lawrencestad, WY 57582",9752,24902,True,5,8,3,New,565492771,Michigan,Cynthiafurt
HOUSE_69943,"31646 Mark Knoll Apt. 696
Grahamland, AZ 30841",9426,22926,False,8,4,4,New,324419026,Kentucky,Jenniferland
HOUSE_54369,"741 Bell Rue Apt. 283
Helenshire, TX 38509",69,3866,False,2,4,0,Renovated,286723609,West Virginia,Christown
HOUSE_33792,"972 Kristen Road
Nicholsside, NY 46594",9828,20965,False,4,5,8,Second,749202495,Wyoming,North Samueltown
HOUSE_4691,"69607 Jessica Springs
South Frederick, UT 34705",486,4338,False,2,6,1,Second,657313284,Minnesota,Watkinsshire
HOUSE_99312,"3288 Cherry Manors
North Mitchellhaven, NC 68772",6411,14093,True,1,6,8,Second,463326173,Tennessee,Cummingsmouth
HOUSE_43133,"794 Anthony Court
Brownport, AZ 51088",2583,7409,True,2,6,7,Second,951577318,New Mexico,Suttonfort
HOUSE_63634,"29005 Alexander Track Suite 760
Greenland, RI 96908",6609,22722,True,6,6,2,Renovated,197583719,Colorado,Harrytown
HOUSE_61265,"52731 Zimmerman Flat Apt. 091
Robertsborough, GU 31009",9962,27007,False,8,8,0,Renovated,230017806,Pennsylvania,West Travis
HOUSE_61967,"7717 Young Ranch Suite 974
West Darren, SC 14171",3190,13666,False,0,8,6,New,319287093,Colorado,Barrland
HOUSE_25438,"7098 Kevin Oval
North Bethany, NM 66389",8474,21706,False,0,0,5,New,747978858,Hawaii,New Mark
HOUSE_33872,"23287 Hill Estates
North Thomas, VT 87778",1572,10466,False,7,4,0,Renovated,199960792,Pennsylvania,Port Shirley
HOUSE_22191,"013 James Plaza Apt. 675
South Megan, HI 80007",797,9153,False,5,1,7,Second,19460799,Nevada,West Stephen
